,latitude,longitude,timestamp,coordinates
387,-50.8333,6.8214,1563197775.0,POINT (6.8214 -50.8333)
388,-50.7041,7.8304,1563197786.0,POINT (7.8304 -50.7041)
389,-50.5722,8.7857,1563197796.0,POINT (8.7857 -50.5722)
390,-50.4319,9.7353,1563197806.0,POINT (9.735300000000001 -50.4319)
391,-50.2755,10.7258,1563197816.0,POINT (10.7258 -50.2755)
392,-50.1181,11.6627,1563197826.0,POINT (11.6627 -50.1181)
393,-49.9525,12.5931,1563197836.0,POINT (12.5931 -49.9525)
394,-49.77,13.5626,1563197847.0,POINT (13.5626 -49.77)
395,-49.588,14.4786,1563197857.0,POINT (14.4786 -49.588)
396,-49.3981,15.3873,1563197867.0,POINT (15.3873 -49.3981)
397,-49.2005,16.2886,1563197877.0,POINT (16.2886 -49.2005)
398,-48.9848,17.2267,1563197887.0,POINT (17.2267 -48.9848)
399,-48.7717,18.1121,1563197897.0,POINT (18.1121 -48.7717)
400,-48.5511,18.9896,1563197907.0,POINT (18.9896 -48.5511)
401,-48.3118,19.9022,1563197918.0,POINT (19.9022 -48.3118)
402,-48.0764,20.763,1563197928.0,POINT (20.763 -48.0764)
403,-47.8342,21.6153,1563197938.0,POINT (21.6153 -47.8342)
404,-47.585,22.4592,1563197948.0,POINT (22.4592 -47.585)
405,-47.3161,23.3361,1563197959.0,POINT (23.3361 -47.3161)
406,-47.0532,24.1625,1563197969.0,POINT (24.1625 -47.0532)
407,-46.7838,24.9802,1563197979.0,POINT (24.9802 -46.7838)
408,-46.508,25.7892,1563197989.0,POINT (25.7892 -46.508)
409,-46.2118,26.6293,1563197999.0,POINT (26.6293 -46.2118)
410,-45.9233,27.4206,1563198009.0,POINT (27.4206 -45.9233)
411,-45.6288,28.2031,1563198019.0,POINT (28.2031 -45.6288)
412,-45.3285,28.9769,1563198029.0,POINT (28.9769 -45.3285)
413,-45.0069,29.78,1563198040.0,POINT (29.78 -45.0069)
414,-44.6949,30.536,1563198050.0,POINT (30.536 -44.6949)
415,-44.3774,31.2835,1563198060.0,POINT (31.2835 -44.3774)
416,-44.0382,32.059,1563198070.0,POINT (32.059 -44.0382)
417,-43.7098,32.7888,1563198080.0,POINT (32.7888 -43.7098)
418,-43.3593,33.5462,1563198091.0,POINT (33.5462 -43.3593)
419,-43.0205,34.2587,1563198101.0,POINT (34.2587 -43.0205)
420,-42.6767,34.9629,1563198111.0,POINT (34.9629 -42.6767)
421,-42.3281,35.6589,1563198121.0,POINT (35.6589 -42.3281)
422,-41.9571,36.3808,1563198131.0,POINT (36.3808 -41.9571)
423,-41.599,37.06,1563198141.0,POINT (37.06 -41.599)
424,-41.2,37.798,1563198152.0,POINT (37.798 -41.2)
425,-40.8327,38.4606,1563198163.0,POINT (38.4606 -40.8327)
426,-40.4424,39.1478,1563198173.0,POINT (39.1478 -40.4424)
427,-40.0665,39.7944,1563198183.0,POINT (39.7944 -40.0665)
428,-39.6866,40.4334,1563198193.0,POINT (40.4334 -39.6866)
429,-39.3027,41.065,1563198203.0,POINT (41.065 -39.3027)
430,-38.8954,41.7202,1563198214.0,POINT (41.7202 -38.8954)
431,-38.5038,42.3367,1563198224.0,POINT (42.3367 -38.5038)
432,-38.0886,42.9763,1563198234.0,POINT (42.9763 -38.0886)
433,-37.6895,43.5783,1563198244.0,POINT (43.5783 -37.6895)
434,-37.287,44.1733,1563198254.0,POINT (44.1733 -37.287)
435,-36.8811,44.7615,1563198264.0,POINT (44.7615 -36.8811)
436,-36.4513,45.372,1563198275.0,POINT (45.372 -36.4513)
437,-36.0387,45.9466,1563198285.0,POINT (45.9466 -36.0387)
438,-35.623,46.5148,1563198295.0,POINT (46.5148 -35.623)
439,-35.1832,47.1045,1563198305.0,POINT (47.1045 -35.1832)
440,-34.7613,47.6599,1563198315.0,POINT (47.6599 -34.7613)
441,-34.3365,48.2091,1563198325.0,POINT (48.2091 -34.3365)
442,-33.8873,48.7795,1563198336.0,POINT (48.7795 -33.8873)
443,-33.4568,49.3166,1563198346.0,POINT (49.3166 -33.4568)
444,-33.0236,49.8479,1563198356.0,POINT (49.8479 -33.0236)
445,-32.5878,50.3737,1563198366.0,POINT (50.3737 -32.5878)
446,-32.1275,50.9198,1563198377.0,POINT (50.9198 -32.1275)
447,-31.6424,51.4856,1563198388.0,POINT (51.4856 -31.6424)
448,-31.1988,51.9944,1563198398.0,POINT (51.9944 -31.1988)
449,-30.7305,52.5231,1563198408.0,POINT (52.5231 -30.7305)
450,-30.2822,53.0215,1563198418.0,POINT (53.0215 -30.2822)
451,-29.8317,53.5149,1563198428.0,POINT (53.5149 -29.8317)
452,-29.379,54.0035,1563198438.0,POINT (54.0035 -29.379)
453,-28.9015,54.5115,1563198449.0,POINT (54.5115 -28.9015)
454,-28.4446,54.9907,1563198459.0,POINT (54.9907 -28.4446)
455,-27.9628,55.4888,1563198469.0,POINT (55.4888 -27.9628)
456,-27.5018,55.9588,1563198479.0,POINT (55.9588 -27.5018)
457,-27.0391,56.4246,1563198489.0,POINT (56.4246 -27.0391)
458,-26.5513,56.9091,1563198500.0,POINT (56.9091 -26.5513)
459,-26.0848,57.3664,1563198510.0,POINT (57.3664 -26.0848)
460,-25.6166,57.8198,1563198520.0,POINT (57.8198 -25.6166)
461,-25.1233,58.2916,1563198530.0,POINT (58.2916 -25.1233)
462,-24.6518,58.7371,1563198540.0,POINT (58.7371 -24.6518)
463,-24.1787,59.1789,1563198550.0,POINT (59.1789 -24.1787)
464,-23.6803,59.639,1563198561.0,POINT (59.639 -23.6803)
465,-23.2041,60.0736,1563198571.0,POINT (60.0736 -23.2041)
466,-22.7264,60.5049,1563198581.0,POINT (60.5049 -22.7264)
467,-22.2234,60.9542,1563198592.0,POINT (60.9542 -22.2234)
468,-21.743,61.3788,1563198602.0,POINT (61.3788 -21.743)
469,-21.2611,61.8003,1563198612.0,POINT (61.8003 -21.2611)
470,-20.7539,62.2396,1563198622.0,POINT (62.2396 -20.7539)
471,-20.2211,62.6964,1563198633.0,POINT (62.6964 -20.2211)
472,-19.7355,63.1086,1563198643.0,POINT (63.1086 -19.7355)
473,-19.2487,63.5181,1563198653.0,POINT (63.5181 -19.2487)
474,-18.7364,63.9452,1563198664.0,POINT (63.9452 -18.7364)
475,-18.2473,64.3494,1563198674.0,POINT (64.3494 -18.2473)
476,-17.7572,64.7511,1563198684.0,POINT (64.75109999999999 -17.7572)
477,-17.2415,65.1702,1563198694.0,POINT (65.17019999999999 -17.2415)
478,-16.7495,65.567,1563198704.0,POINT (65.56699999999999 -16.7495)
479,-16.2565,65.9615,1563198714.0,POINT (65.9615 -16.2565)
480,-15.7379,66.3733,1563198725.0,POINT (66.3733 -15.7379)
481,-15.2431,66.7634,1563198735.0,POINT (66.7634 -15.2431)
482,-14.7474,67.1515,1563198745.0,POINT (67.1515 -14.7474)
483,-14.226,67.5569,1563198755.0,POINT (67.5569 -14.226)
484,-13.7286,67.9412,1563198765.0,POINT (67.94119999999999 -13.7286)
485,-13.2306,68.3236,1563198775.0,POINT (68.3236 -13.2306)
486,-12.7069,68.7232,1563198786.0,POINT (68.72320000000001 -12.7069)
487,-12.2074,69.1022,1563198796.0,POINT (69.1022 -12.2074)
488,-11.6823,69.4983,1563198807.0,POINT (69.4983 -11.6823)
489,-11.1815,69.8741,1563198817.0,POINT (69.8741 -11.1815)
490,-10.6801,70.2485,1563198827.0,POINT (70.24850000000001 -10.6801)
491,-10.1531,70.6401,1563198837.0,POINT (70.6401 -10.1531)
492,-9.6507,71.0117,1563198847.0,POINT (71.0117 -9.650700000000001)
493,-9.1477,71.382,1563198857.0,POINT (71.38200000000001 -9.1477)
494,-8.6191,71.7697,1563198868.0,POINT (71.7697 -8.6191)
495,-8.1151,72.1378,1563198878.0,POINT (72.1378 -8.1151)
496,-7.6108,72.5049,1563198888.0,POINT (72.50490000000001 -7.6108)
497,-7.106,72.871,1563198898.0,POINT (72.871 -7.106)
498,-6.5755,73.2546,1563198908.0,POINT (73.2546 -6.5755)
499,-6.07,73.6189,1563198918.0,POINT (73.6189 -6.07)
500,-5.5642,73.9826,1563198928.0,POINT (73.98260000000001 -5.5642)
501,-5.0328,74.3637,1563198939.0,POINT (74.36369999999999 -5.0328)
502,-4.5264,74.726,1563198949.0,POINT (74.726 -4.5264)
503,-4.0198,75.0877,1563198959.0,POINT (75.0877 -4.0198)
504,-3.513,75.449,1563198969.0,POINT (75.449 -3.513)
505,-2.9806,75.8278,1563198979.0,POINT (75.8278 -2.9806)
506,-2.4734,76.1882,1563198990.0,POINT (76.18819999999999 -2.4734)
507,-1.9662,76.5483,1563199000.0,POINT (76.5483 -1.9662)
508,-1.4334,76.9262,1563199010.0,POINT (76.92619999999999 -1.4334)
509,-0.9005,77.3039,1563199021.0,POINT (77.3039 -0.9005)
510,-0.3929,77.6636,1563199031.0,POINT (77.6636 -0.3929)
511,0.1147,78.0232,1563199041.0,POINT (78.0232 0.1147)
512,0.6477,78.4008,1563199051.0,POINT (78.4008 0.6477000000000001)
513,1.1554,78.7605,1563199061.0,POINT (78.76049999999999 1.1554)
514,1.6883,79.1384,1563199072.0,POINT (79.1384 1.6883)
515,2.2212,79.5165,1563199082.0,POINT (79.51649999999999 2.2212)
516,2.7286,79.8768,1563199092.0,POINT (79.8768 2.7286)
517,3.2358,80.2376,1563199102.0,POINT (80.2376 3.2358)
518,3.7683,80.6168,1563199113.0,POINT (80.6168 3.7683)
519,4.2753,80.9785,1563199123.0,POINT (80.9785 4.2753)
520,4.7821,81.3408,1563199133.0,POINT (81.3408 4.7821)
521,5.314,81.7218,1563199143.0,POINT (81.7218 5.314)
522,5.8202,82.0853,1563199153.0,POINT (82.0853 5.8202)
523,6.3515,82.4678,1563199164.0,POINT (82.4678 6.3515)
524,6.8572,82.8329,1563199174.0,POINT (82.8329 6.8572)
525,7.3626,83.199,1563199184.0,POINT (83.199 7.3626)
526,7.8676,83.5659,1563199194.0,POINT (83.5659 7.8676)
527,8.3974,83.9523,1563199205.0,POINT (83.95229999999999 8.397399999999999)
528,8.9016,84.3214,1563199215.0,POINT (84.3214 8.9016)
529,9.4305,84.7102,1563199225.0,POINT (84.7102 9.4305)
530,9.9589,85.1003,1563199236.0,POINT (85.1003 9.9589)
531,10.4616,85.4732,1563199246.0,POINT (85.47320000000001 10.4616)
532,10.9638,85.8474,1563199256.0,POINT (85.84739999999999 10.9638)
533,11.4655,86.2231,1563199266.0,POINT (86.2231 11.4655)
534,11.9915,86.6191,1563199276.0,POINT (86.6191 11.9915)
535,12.4919,86.9979,1563199286.0,POINT (86.9979 12.4919)
536,12.9917,87.3784,1563199296.0,POINT (87.3784 12.9917)
537,13.5157,87.7797,1563199307.0,POINT (87.77970000000001 13.5157)
538,14.0141,88.1637,1563199317.0,POINT (88.16370000000001 14.0141)
539,14.5117,88.5496,1563199327.0,POINT (88.5496 14.5117)
540,15.0334,88.9569,1563199337.0,POINT (88.9569 15.0334)
541,15.5294,89.3469,1563199347.0,POINT (89.34690000000001 15.5294)
542,16.0246,89.739,1563199357.0,POINT (89.739 16.0246)
543,16.5436,90.153,1563199368.0,POINT (90.15300000000001 16.5436)
544,17.037,90.5496,1563199378.0,POINT (90.5496 17.037)
545,17.5294,90.9486,1563199388.0,POINT (90.9486 17.5294)
546,18.0455,91.37,1563199398.0,POINT (91.37 18.0455)
547,18.5359,91.774,1563199409.0,POINT (91.774 18.5359)
548,19.0252,92.1805,1563199419.0,POINT (92.18049999999999 19.0252)
549,19.5379,92.6103,1563199429.0,POINT (92.6103 19.5379)
550,20.025,93.0224,1563199439.0,POINT (93.0224 20.025)
551,20.511,93.4373,1563199449.0,POINT (93.43729999999999 20.511)
552,21.0201,93.8762,1563199460.0,POINT (93.8762 21.0201)
553,21.5519,94.3395,1563199471.0,POINT (94.3395 21.5519)
554,22.0339,94.7639,1563199481.0,POINT (94.76390000000001 22.0339)
555,22.5147,95.1916,1563199491.0,POINT (95.19159999999999 22.5147)
556,23.0181,95.6442,1563199501.0,POINT (95.6442 23.0181)
557,23.4961,96.0787,1563199511.0,POINT (96.0787 23.4961)
558,23.9726,96.5167,1563199521.0,POINT (96.5167 23.9726)
559,24.4476,96.9582,1563199531.0,POINT (96.95820000000001 24.4476)
560,24.9446,97.4257,1563199542.0,POINT (97.42570000000001 24.9446)
561,25.4164,97.8749,1563199552.0,POINT (97.8749 25.4164)
562,25.8866,98.328,1563199562.0,POINT (98.328 25.8866)
563,26.3785,98.8079,1563199572.0,POINT (98.8079 26.3785)
564,26.8452,99.2692,1563199582.0,POINT (99.2692 26.8452)
565,27.31,99.7347,1563199592.0,POINT (99.7347 27.31)
566,27.7731,100.2044,1563199602.0,POINT (100.2044 27.7731)
567,28.2572,100.7024,1563199613.0,POINT (100.7024 28.2572)
568,28.7163,101.1812,1563199623.0,POINT (101.1812 28.7163)
569,29.1734,101.6646,1563199633.0,POINT (101.6646 29.1734)
570,29.6511,102.1773,1563199644.0,POINT (102.1773 29.6511)
571,30.1039,102.6706,1563199654.0,POINT (102.6706 30.1039)
572,30.5546,103.1687,1563199664.0,POINT (103.1687 30.5546)
573,31.0253,103.6972,1563199674.0,POINT (103.6972 31.0253)
574,31.4713,104.2058,1563199684.0,POINT (104.2058 31.4713)
575,31.9149,104.7197,1563199694.0,POINT (104.7197 31.9149)
576,32.356,105.2389,1563199704.0,POINT (105.2389 32.356)
577,32.8165,105.7901,1563199715.0,POINT (105.7901 32.8165)
578,33.2524,106.3207,1563199725.0,POINT (106.3207 33.2524)
579,33.7073,106.8842,1563199735.0,POINT (106.8842 33.7073)
580,34.1378,107.4268,1563199745.0,POINT (107.4268 34.1378)
581,34.5655,107.9754,1563199755.0,POINT (107.9754 34.5655)
582,34.9903,108.5301,1563199765.0,POINT (108.5301 34.9903)
583,35.4331,109.1192,1563199776.0,POINT (109.1192 35.4331)
584,35.8518,109.6867,1563199786.0,POINT (109.6867 35.8518)
585,36.2673,110.2607,1563199796.0,POINT (110.2607 36.2673)
586,36.6798,110.8414,1563199806.0,POINT (110.8414 36.6798)
587,37.1092,111.4583,1563199816.0,POINT (111.4583 37.1092)
588,37.5148,112.0528,1563199826.0,POINT (112.0528 37.5148)
589,37.917,112.6543,1563199837.0,POINT (112.6543 37.917)
590,38.3156,113.2628,1563199847.0,POINT (113.2628 38.3156)
591,38.7302,113.9095,1563199857.0,POINT (113.9095 38.7302)
592,39.1213,114.5329,1563199867.0,POINT (114.5329 39.1213)
593,39.5086,115.1637,1563199877.0,POINT (115.1637 39.5086)
594,39.911,115.8341,1563199888.0,POINT (115.8341 39.911)
595,40.2901,116.4804,1563199898.0,POINT (116.4804 40.2901)
596,40.6652,117.1346,1563199908.0,POINT (117.1346 40.6652)
597,41.036,117.7966,1563199918.0,POINT (117.7966 41.036)
598,41.4206,118.5002,1563199928.0,POINT (118.5002 41.4206)
599,41.7824,119.1784,1563199938.0,POINT (119.1784 41.7824)
600,42.1396,119.8649,1563199948.0,POINT (119.8649 42.1396)
601,42.4922,120.5596,1563199958.0,POINT (120.5596 42.4922)
602,42.8573,121.298,1563199969.0,POINT (121.298 42.8573)
603,43.2,122.0098,1563199979.0,POINT (122.0098 43.2)
604,43.5376,122.7301,1563199989.0,POINT (122.7301 43.5376)
605,43.8867,123.4956,1563199999.0,POINT (123.4956 43.8867)
606,44.2137,124.2335,1563200009.0,POINT (124.2335 44.2137)
607,44.5354,124.9801,1563200019.0,POINT (124.9801 44.5354)
608,44.8516,125.7353,1563200029.0,POINT (125.7353 44.8516)
609,45.1776,126.5377,1563200040.0,POINT (126.5377 45.1776)
610,45.4822,127.311,1563200050.0,POINT (127.311 45.4822)
611,45.7957,128.1324,1563200061.0,POINT (128.1324 45.7957)
612,46.0881,128.9237,1563200071.0,POINT (128.9237 46.0881)
613,46.3886,129.764,1563200081.0,POINT (129.764 46.3886)
614,46.6683,130.5733,1563200091.0,POINT (130.5733 46.6683)
615,46.9552,131.4326,1563200102.0,POINT (131.4326 46.9552)
616,47.2217,132.2599,1563200112.0,POINT (132.2599 47.2217)
617,47.4944,133.138,1563200122.0,POINT (133.138 47.4944)
618,47.7472,133.983,1563200132.0,POINT (133.983 47.7472)
619,47.9931,134.8367,1563200142.0,POINT (134.8367 47.9931)
620,48.2319,135.6987,1563200152.0,POINT (135.6987 48.2319)
621,48.475,136.6129,1563200163.0,POINT (136.6129 48.475)
622,48.699,137.4921,1563200173.0,POINT (137.4921 48.699)
623,48.9157,138.3794,1563200183.0,POINT (138.3794 48.9157)
624,49.1248,139.2747,1563200193.0,POINT (139.2747 49.1248)
625,49.3361,140.2232,1563200203.0,POINT (140.2232 49.3361)
626,49.5294,141.1344,1563200213.0,POINT (141.1344 49.5294)
627,49.7148,142.053,1563200223.0,POINT (142.053 49.7148)
628,49.8922,142.9787,1563200233.0,POINT (142.9787 49.8922)
629,50.0697,143.9585,1563200244.0,POINT (143.9585 50.0697)
630,50.2303,144.8983,1563200254.0,POINT (144.8983 50.2303)
631,50.3826,145.8447,1563200264.0,POINT (145.8447 50.3826)
632,50.5335,146.845,1563200275.0,POINT (146.845 50.5335)
633,50.6684,147.8037,1563200285.0,POINT (147.8037 50.6684)
634,50.7946,148.768,1563200295.0,POINT (148.768 50.7946)
635,50.9122,149.7376,1563200305.0,POINT (149.7376 50.9122)
636,51.0262,150.7611,1563200315.0,POINT (150.7611 51.0262)
637,51.1256,151.7404,1563200325.0,POINT (151.7404 51.1256)
638,51.2161,152.7239,1563200335.0,POINT (152.7239 51.2161)
639,51.2977,153.7114,1563200345.0,POINT (153.7114 51.2977)
640,51.3735,154.752,1563200356.0,POINT (154.752 51.3735)
641,51.4364,155.7461,1563200366.0,POINT (155.7461 51.4364)
642,51.4901,156.7429,1563200376.0,POINT (156.7429 51.4901)
643,51.5366,157.792,1563200386.0,POINT (157.792 51.5366)
644,51.5714,158.7929,1563200396.0,POINT (158.7929 51.5714)
645,51.5969,159.7953,1563200406.0,POINT (159.7953 51.5969)
646,51.6132,160.7986,1563200416.0,POINT (160.7986 51.6132)
647,51.6203,161.8527,1563200427.0,POINT (161.8527 51.6203)
648,51.6175,162.8569,1563200437.0,POINT (162.8569 51.6175)
649,51.6045,163.9107,1563200447.0,POINT (163.9107 51.6045)
650,51.5826,164.9135,1563200458.0,POINT (164.9135 51.5826)
651,51.5515,165.9151,1563200468.0,POINT (165.9151 51.5515)
652,51.5089,166.9651,1563200478.0,POINT (166.9651 51.5089)
653,51.456,168.0127,1563200489.0,POINT (168.0127 51.456)
654,51.3963,169.008,1563200499.0,POINT (169.008 51.3963)
655,51.3201,170.0995,1563200510.0,POINT (170.0995 51.3201)
656,51.2412,171.0883,1563200520.0,POINT (171.0883 51.2412)
657,51.1487,172.1224,1563200530.0,POINT (172.1224 51.1487)
658,51.0514,173.1032,1563200540.0,POINT (173.1032 51.0514)
659,50.9452,174.0797,1563200550.0,POINT (174.0797 50.9452)
660,50.8302,175.0511,1563200560.0,POINT (175.0511 50.8302)
661,50.7,176.0655,1563200571.0,POINT (176.0655 50.7)
662,50.5672,177.0259,1563200581.0,POINT (177.0259 50.5672)
663,50.4258,177.9805,1563200591.0,POINT (177.9805 50.4258)
664,50.2759,178.9291,1563200601.0,POINT (178.9291 50.2759)
665,50.1095,179.9182,1563200611.0,POINT (179.9182 50.1095)
666,49.9425,-179.1466,1563200621.0,POINT (-179.1466 49.9425)
667,49.7675,-178.2184,1563200631.0,POINT (-178.2184 49.7675)
668,49.5749,-177.2513,1563200642.0,POINT (-177.2513 49.5749)
669,49.3834,-176.3379,1563200652.0,POINT (-176.3379 49.3834)
670,49.1841,-175.4319,1563200662.0,POINT (-175.4319 49.1841)
671,48.9771,-174.5337,1563200672.0,POINT (-174.5337 48.9771)
672,48.7516,-173.5992,1563200683.0,POINT (-173.5992 48.7516)
673,48.5291,-172.7175,1563200693.0,POINT (-172.7175 48.5291)
674,48.2993,-171.8438,1563200703.0,POINT (-171.8438 48.2993)
675,48.0504,-170.9357,1563200713.0,POINT (-170.9357 48.0504)
676,47.8059,-170.0794,1563200723.0,POINT (-170.0794 47.8059)
677,47.5546,-169.2316,1563200733.0,POINT (-169.2316 47.5546)
678,47.2964,-168.3924,1563200743.0,POINT (-168.3924 47.2964)
679,47.0181,-167.5205,1563200754.0,POINT (-167.5205 47.0181)
680,46.7463,-166.6992,1563200764.0,POINT (-166.6992 46.7463)
681,46.454,-165.8462,1563200774.0,POINT (-165.8462 46.454)
682,46.1692,-165.0429,1563200784.0,POINT (-165.0429 46.1692)
683,45.8636,-164.2089,1563200795.0,POINT (-164.2089 45.8636)
684,45.5663,-163.4237,1563200805.0,POINT (-163.4237 45.5663)
685,45.2629,-162.6471,1563200815.0,POINT (-162.6471 45.2629)
686,44.9383,-161.8412,1563200825.0,POINT (-161.8412 44.9383)
687,44.6233,-161.0828,1563200835.0,POINT (-161.0828 44.6233)
